zipcode,E_TOTPOP.zip,SVI_SES,SVI_household.disability,SVI_minority.language,SVI_house.transport,SVI_overall,Town,eohhs,eohhs_name,town_population
02148,65293,0.7108093869174337,0.36591334293109523,0.852629023019313,0.7204944358507038,0.7453886480939764,Malden,3,Northeast,60470
02149,49068,0.7616544733838755,0.5427897040841282,0.8723923432787153,0.689934280997799,0.7946761799951089,Everett,3,Northeast,46451
02150,39852,0.8140808491418248,0.7110294138311753,0.963483373481883,0.837568071865904,0.8885439250225836,Chelsea,6,Boston,39690
02151,59479,0.7367658165066662,0.5351942517527194,0.8418401183611023,0.6941944972175054,0.7799411540207468,Revere,6,Boston,53073
02151,59479,0.7367658165066662,0.5351942517527194,0.8418401183611023,0.6941944972175054,0.7799411540207468,Revere,6,Boston,53073
02152,18535,0.44164268141354196,0.4586256056110062,0.42168435392500675,0.4435601618559482,0.4498762881035878,Winthrop,6,Boston,18544
02155,84322,0.40143457460686416,0.149101888000759,0.5927121640852921,0.5328511147743175,0.3907115972106923,Medford,3,Northeast,57341
02163,6100,0.732,0.0041,0.4921,0.9403,0.5532,Allston Brighton,6,Boston,66585
02169,60981,0.585598978370312,0.36086412161164955,0.7378757399845853,0.6296427657795051,0.6097906675849856,Quincy,4,Metro West,94470
02170,27900,0.6360422508960574,0.1378317240143369,0.8693989426523296,0.6146834874551972,0.5986919283154122,Quincy,4,Metro West,94470
02171,23249,0.5159041507161598,0.12243999311798358,0.8370610951008646,0.6618634564927524,0.5632094756763733,Quincy,4,Metro West,94470
02176,28116,0.16339598804950917,0.27757159624413147,0.3274203122777066,0.4183096208564518,0.23810656565656566,Melrose,3,Northeast,28016
02180,22144,0.3117054732658959,0.42506972091763,0.3428509844653179,0.3859010612355492,0.33202011380057805,Stoneham,3,Northeast,24126
02184,37207,0.36159432096110944,0.5010614104872739,0.5388770312038057,0.5149507834547262,0.49260792861558306,Braintree,4,Metro West,37190
02186,34282,0.30090364039437606,0.4490145149057814,0.49944773933842834,0.3614275363164343,0.34307237034012017,Milton,4,Metro West,27593
02188,30231,0.5484291091925506,0.43573716053058126,0.4107370877575998,0.5420903245013396,0.5126566140716483,Weymouth,4,Metro West,57746
02189,32296,0.5620515822392865,0.5194293751548179,0.4291912775575923,0.5707697361902402,0.5687358372553877,Weymouth,4,Metro West,57746
02190,23367,0.4613727692900244,0.27606843411648907,0.4745727436127873,0.4116573586682073,0.40101721658749523,Weymouth,4,Metro West,57746
02191,14913,0.4978203245490512,0.30435284650975664,0.16013584121236507,0.34189175216254275,0.320419312009656,Weymouth,4,Metro West,57746
02199,3145,0.1343,0.11559999999999998,0.5701,0.6139,0.3034,Back Bay Downtown,6,Boston,55698
02203,5555,0.6038,0.38709999999999994,0.3609,0.9986,0.7852,NA,NA,NA,NA
02210,15052,0.4149951302152538,0.034180102311985115,0.5990232859420674,0.8798776508105234,0.4334657919213393,South Boston,6,Boston,40094
02215,64498,0.6949341281900214,0.061666890446215386,0.6995638376383764,0.939054998604608,0.6519824723247232,Fenway,6,Boston,54727
02301,62929,0.8287519442546362,0.7675179774031051,0.8863112666656073,0.7140611307982012,0.8599548586502249,Brockton,5,Southeast,95708
02302,34712,0.7528024890527771,0.7614866587923484,0.7902779442267803,0.49660929073519244,0.755610866559115,Brockton,5,Southeast,95708
02322,4482,0.5915,0.2585,0.6042,0.4451,0.536,Avon,5,Southeast,4549
02324,25744,0.5266954047545058,0.3492485122747048,0.3177407745494096,0.40670049331883157,0.38398384866376634,Bridgewater,5,Southeast,27619
02330,11661,0.5535696166709545,0.5606952319698139,0.22082302546951377,0.36989541205728493,0.4290752937140897,Carver,5,Southeast,11767
02332,15703,0.14031599057504937,0.5699159459975801,0.031990530471884354,0.18691425842195758,0.11135474113226772,Duxbury,5,Southeast,15921
02333,14386,0.48246755178645906,0.6439262060336438,0.24695041012095093,0.2915065688864173,0.3966290351730849,East Bridgewater,5,Southeast,14526
02338,7824,0.414,0.1717,0.0314,0.3841,0.2052,Halifax,5,Southeast,7896
02339,14397,0.15738032228936585,0.5440870320205599,0.0885585121900396,0.2000083211780232,0.13900828644856567,Hanover,5,Southeast,14570
02341,15677,0.283950220067615,0.2850934107290936,0.08650044013522995,0.10012134974803853,0.07980015309051477,Hanson,5,Southeast,10914
02343,11036,0.4624469554186299,0.6936133744110184,0.514874420079739,0.2865165096049293,0.4841833725987677,Holbrook,5,Southeast,11033
02346,24505,0.35648939808202407,0.5446469536829218,0.1951625300958988,0.502586276270149,0.3811866108957356,Middleborough,5,Southeast,25463
02347,13918,0.28859567466590025,0.5338569622072137,0.0790218996982325,0.3537398189395028,0.2768425707716626,Lakeville,5,Southeast,11561
02351,21043,0.42780821175687883,0.37585349047189087,0.47559806586513326,0.22948146652093335,0.34334214228009313,Abington,5,Southeast,16668
02356,19218,0.23787814548860442,0.38924021230096784,0.27827560620251846,0.39979217400353834,0.2517601831616193,Easton,5,Southeast,25105
02357,5390,0.3681,0.1231,0.1654,0.7531,0.3391,Easton,5,Southeast,25105
02359,18304,0.2881174060314685,0.411835347465035,0.05784702797202798,0.21523141389860137,0.1640370410839161,Pembroke,5,Southeast,18509
02360,59331,0.335280858235998,0.4593000960711938,0.19330878124420622,0.40044210277932274,0.3059626401038243,Plymouth,5,Southeast,61528
02364,13381,0.3805737613033406,0.6298434123010238,0.1594447574919662,0.5574959420073238,0.4395180255586279,Kingston,5,Southeast,13863
02366,6789,0.34269999999999995,0.1313,0.3028,0.6001,0.324,NA,NA,NA,NA
02367,2945,0.3797,0.23530000000000004,0.028000000000000004,0.2209,0.1434,Plympton,5,Southeast,2987
02368,39451,0.7132569668702948,0.6994788040860814,0.7761771235203163,0.4580421282096779,0.7194572938582038,Randolph,4,Metro West,34362
02370,17909,0.42255505611703614,0.5666895918253392,0.2205016695516221,0.5149758277960802,0.4356365123680831,Rockland,5,Southeast,17986
02375,24306,0.29038294248333746,0.4165704270550481,0.28026935736032255,0.4470398255574755,0.3096904138895746,Easton,5,Southeast,25105
02379,7165,0.3652122958827635,0.44429077459874383,0.06357560362875087,0.3964309560362875,0.29344766224703417,West Bridgewater,5,Southeast,7281
02382,14961,0.45726611189091637,0.5966926809705233,0.11835764988971326,0.34130372969721273,0.36540242630840186,Whitman,5,Southeast,15216
02420,27575,0.05788787669990934,0.45432883408884855,0.6131041486854034,0.293505737080689,0.25648988939256573,Lexington,4,Metro West,33132
02421,27979,0.11359746238250115,0.492924014439401,0.6262354122734909,0.34852153043353945,0.320470599378105,Lexington,4,Metro West,33132
02445,43384,0.17882387746634706,0.31787777752166696,0.5782947353863175,0.7207040429651485,0.43162046146044625,Brookline,6,Boston,59121
02446,35501,0.25497771048702855,0.11575196473338778,0.586507394157911,0.8661720345905749,0.4564610264499591,Brookline,6,Boston,59121
02451,24402,0.43409472174411934,0.12727299401688386,0.6559317432997296,0.5905955413490698,0.4721912220309811,Waltham,4,Metro West,62495
02452,39250,0.4485889299363057,0.13611982929936306,0.6327155872611465,0.6950688815286624,0.521316476433121,Waltham,4,Metro West,62495
02453,34866,0.5100164544255148,0.13519266047151954,0.6918071100785865,0.6791665117879883,0.5360483422245167,Waltham,4,Metro West,62495
02457,5083,0.1357,0.0821,0.5277,0.7421,0.302,NA,NA,NA,NA
02458,22388,0.17154781132749689,0.3468118500982669,0.5731055431481151,0.43595774075397536,0.34096701804538143,Newton,4,Metro West,88414
02459,33575,0.11238886075949367,0.5121016023827253,0.5488424839910647,0.4312663261355175,0.32038711243484735,Newton,4,Metro West,88414
02460,25431,0.11312845739451849,0.555443368329991,0.5532787070897723,0.42254858243875587,0.3381948134166962,Newton,4,Metro West,88414
02461,27891,0.05251609479760496,0.5856008999318777,0.5635230325194507,0.3837199598436771,0.29970212971926424,Newton,4,Metro West,88414
02462,8731,0.08579660978123926,0.21090186691100676,0.42349819035620206,0.5744864162180735,0.2679551483220708,Newton,4,Metro West,88414
02464,9396,0.06012058322690507,0.5787848446147297,0.6307557045551297,0.3567871434653044,0.30618390804597695,Newton,4,Metro West,88414
02465,25545,0.12229920923859855,0.4480205441377961,0.5284436523781562,0.45475469954981407,0.3253648815815228,Newton,4,Metro West,88414
02466,25545,0.12229920923859855,0.4480205441377961,0.5284436523781562,0.45475469954981407,0.3253648815815228,Newton,4,Metro West,88414
02467,51089,0.21051106500420835,0.43416533500362114,0.56484301317309,0.5934466597506313,0.4202116169821292,Newton,4,Metro West,88414
02467,51089,0.21051106500420835,0.43416533500362114,0.56484301317309,0.5934466597506313,0.4202116169821292,Newton,4,Metro West,88414
02467,51089,0.21051106500420835,0.43416533500362114,0.56484301317309,0.5934466597506313,0.4202116169821292,Newton,4,Metro West,88414
02468,13709,0.027544977751841858,0.5645678678240572,0.44340756437376905,0.32466888905098834,0.21889425924575098,Newton,4,Metro West,88414
02472,57490,0.27769915811445467,0.29756007653504957,0.5417565193946774,0.43498825360932336,0.36007133066620284,Watertown,4,Metro West,35939
02474,40950,0.2074139706959707,0.37168078388278386,0.5542799755799755,0.4711611868131868,0.3669701807081807,Arlington,4,Metro West,45531
02476,28827,0.1839961216914698,0.3447126860235196,0.5460952371041038,0.6552358379297187,0.42948111839594827,Arlington,4,Metro West,45531
02478,26043,0.21595174903044964,0.44970484967169677,0.5828252966248129,0.27654846215873746,0.29743628230234614,Belmont,4,Metro West,26116
02481,29201,0.14877627478511007,0.28530581144481354,0.4048955241258861,0.3261116639841102,0.1848832060545872,Wellesley,4,Metro West,28670
02482,21140,0.1269933159886471,0.21975709082308423,0.41916281929990534,0.36225891674550614,0.1608727152317881,Wellesley,4,Metro West,28670
02492,30735,0.11220495851634946,0.48987660647470316,0.37183843826256713,0.38429611517813567,0.26990701805758904,Needham,4,Metro West,31388
02493,12067,0.10067438468550592,0.6809764813126709,0.461283773928897,0.5026597082953509,0.39082625341841387,Weston,4,Metro West,12124
02494,19664,0.15248108726607,0.4404987184703011,0.40019131407648495,0.2611873169243287,0.24269768104149714,Needham,4,Metro West,31388
02532,29001,0.4136518947622496,0.5428992069238991,0.24868034550532742,0.3880673804351574,0.3783052998172477,Bourne,5,Southeast,19762
02532,29001,0.4136518947622496,0.5428992069238991,0.24868034550532742,0.3880673804351574,0.3783052998172477,Bourne,5,Southeast,19762
02534,4331,0.2022,0.6915,0.2522,0.7209,0.4598,Bourne,5,Southeast,19762
02535,4218,0.1241,0.3865,0.1634,0.2846,0.15310000000000001,Chilmark,5,Southeast,922
02535,4218,0.1241,0.3865,0.1634,0.2846,0.15310000000000001,Aquinnah,5,Southeast,320
02536,23500,0.488384255319149,0.5838041787234043,0.2565006765957447,0.2845680765957447,0.37689110638297874,Falmouth,5,Southeast,30993
02537,17267,0.2069443968263161,0.35653335263797997,0.14032906700642844,0.09296346788672033,0.08138224937742515,Sandwich,5,Southeast,20169
02538,15895,0.6672374457376533,0.7441491412393834,0.3712609374016987,0.5759245486001887,0.6611227115445109,Wareham,5,Southeast,22745
02539,4306,0.2844,0.1689,0.5195,0.2051,0.2086,Edgartown,5,Southeast,4348
02540,21327,0.2758600178177897,0.46236956440193183,0.198714235476157,0.2847071411825386,0.2296775870961692,Falmouth,5,Southeast,30993
02542,10217,0.2723330527552119,0.6500874914358422,0.23619714201820496,0.3823620534403445,0.3196780072428306,Bourne,5,Southeast,19762
02543,7848,0.11679189602446483,0.3982022171253823,0.13430634556574925,0.3756737767584098,0.18131483180428132,Falmouth,5,Southeast,30993
02553,4970,0.1302,0.22440000000000002,0.2891,0.1468,0.0954,Bourne,5,Southeast,19762
02554,11101,0.30167958742455636,0.33618260517070536,0.3385251328709125,0.43391841275560755,0.32879371227817317,Nantucket,5,Southeast,11399
02556,4047,0.1076,0.4617,0.0096,0.0823,0.046,Falmouth,5,Southeast,30993
02557,4686,0.2467,0.5438,0.136,0.5219,0.337,Oak Bluffs,5,Southeast,4667
02558,4023,0.7169,0.3803,0.3124,0.2435,0.4722,Wareham,5,Southeast,22745
02559,9301,0.1637267175572519,0.4419045801526718,0.2719175572519084,0.4141290076335878,0.26508244274809156,Bourne,5,Southeast,19762
02561,4977,0.316,0.6943,0.2146,0.0768,0.2011,Bourne,5,Southeast,19762
02562,8035,0.3141731922837585,0.5995343497199751,0.1594532420659614,0.167912034847542,0.21468688238954572,Bourne,5,Southeast,19762
02563,25302,0.24099638368508422,0.4337016797091139,0.14640221326377362,0.11676442178483915,0.12371497905303927,Sandwich,5,Southeast,20169
02564,1116,0.0918,0.4384,0.0198,0.1866,0.0782,Nantucket,5,Southeast,11399
02568,13007,0.331070239102022,0.5322519028215577,0.1946943107557469,0.40709324978857536,0.3492536711001768,Oak Bluffs,5,Southeast,4667
02568,13007,0.331070239102022,0.5322519028215577,0.1946943107557469,0.40709324978857536,0.3492536711001768,Tisbury,5,Southeast,4096
02571,18551,0.6469491509891651,0.8846382674788421,0.3204935906420139,0.5401755053635923,0.6666932294755,Wareham,5,Southeast,22745
02575,4218,0.1241,0.3865,0.1634,0.2846,0.15310000000000001,West Tisbury,5,Southeast,2904
02576,12206,0.5505096673767,0.7126580452236604,0.18583436015074553,0.2785734884483041,0.44873713747337374,Wareham,5,Southeast,22745
02584,1116,0.0918,0.4384,0.0198,0.1866,0.0782,NA,NA,NA,NA
02601,25905,0.5978483111368462,0.6536958926848099,0.44718975487357654,0.5374973750241266,0.5831807913530207,Barnstable,5,Southeast,44477
02630,7707,0.35931880108991826,0.6251814713896457,0.27134305177111717,0.3233204359673024,0.3327604904632152,Barnstable,5,Southeast,44477
02631,12912,0.24902410161090457,0.33215715613382896,0.07980938661710038,0.6069939281288724,0.3036714064436183,Brewster,5,Southeast,9775
02632,14979,0.37720134855464316,0.4014765204619801,0.17636054476266771,0.29813302623673144,0.2703488016556512,Barnstable,5,Southeast,44477
02633,6155,0.2799883671811535,0.4432565556458164,0.15342950446791226,0.22702281072298944,0.20552719740048742,Chatham,5,Southeast,5982
02635,4560,0.2577,0.4473,0.0294,0.1029,0.0981,Barnstable,5,Southeast,44477
02637,4788,0.087,0.6081,0.013,0.0521,0.0398,Barnstable,5,Southeast,44477
02638,5449,0.49041833363919984,0.6513978161130483,0.14245567994127362,0.22058574050284457,0.31001545237658285,Dennis,5,Southeast,13871
02639,10799,0.593770941753866,0.7723849245300491,0.2780944346698768,0.4117466617279377,0.5648372441892768,Dennis,5,Southeast,13871
02641,2891,0.4907,0.6867,0.257,0.3909,0.47079999999999994,Dennis,5,Southeast,13871
02642,4893,0.4302356631923156,0.49432033517269564,0.1649279991825056,0.0621411812793787,0.17628726752503576,Eastham,5,Southeast,4906
02643,2777,0.19950000000000004,0.2852,0.0704,0.2195,0.116,NA,NA,NA,NA
02644,6491,0.21730000000000002,0.2572,0.272,0.1118,0.1091,Sandwich,5,Southeast,20169
02645,22010,0.27217538391640167,0.42784556110858696,0.10988450704225353,0.38305935938209906,0.25909482962289865,Harwich,5,Southeast,12142
02646,7470,0.4512322623828648,0.47887737617135206,0.25499518072289157,0.3067783801874163,0.35648219544846044,Harwich,5,Southeast,12142
02647,3657,0.7327,0.8474999999999999,0.6869,0.9177,0.8524,Barnstable,5,Southeast,44477
02648,17613,0.31639058082098453,0.37153231136092657,0.07871678305796855,0.12822625901322887,0.1204480383807415,Barnstable,5,Southeast,44477
02649,22080,0.375647169384058,0.5780890987318841,0.2067356838768116,0.21030018115942029,0.29086308876811595,Mashpee,5,Southeast,14229
02650,3077,0.3516,0.4029,0.2796,0.39440000000000003,0.3459,Chatham,5,Southeast,5982
02651,2462,0.5613,0.4583,0.0909,0.0686,0.21349999999999997,NA,NA,NA,NA
02652,1254,0.5517,0.2175,0.2105,0.3155,0.3246,Truro,5,Southeast,2008
02653,11141,0.25187544206085627,0.3613798043263621,0.09077587290189391,0.6957784669239745,0.35171079795350507,Orleans,5,Southeast,5788
02655,12111,0.2936969614400132,0.378707885393444,0.1597055982164974,0.1442556271158451,0.1410333993889852,Barnstable,5,Southeast,44477
02657,2960,0.5846,0.3659,0.22350000000000003,0.8203,0.5854,Provincetown,5,Southeast,2961
02659,3078,0.2084,0.48360000000000003,0.027300000000000005,0.05970000000000001,0.0652,Chatham,5,Southeast,5982
02660,8440,0.5503999881516588,0.6855036018957346,0.25722513033175354,0.3730205450236967,0.4968005805687204,Dennis,5,Southeast,13871
02663,3481,0.6196,0.5629,0.0957,0.5658,0.5244,Wellfleet,5,Southeast,2724
02664,12574,0.44481242245904246,0.6037161603308414,0.21584633370446957,0.20080090663273423,0.3153266422777159,Yarmouth,5,Southeast,23203
02666,1254,0.5517,0.2175,0.2105,0.3155,0.3246,Truro,5,Southeast,2008
02667,7197,0.5878254828400722,0.46693545921911905,0.11406065027094621,0.3521022648325691,0.3832321522856746,Wellfleet,5,Southeast,2724
02668,13937,0.2538432733012843,0.4328410848819688,0.05527739829231541,0.07462414436392338,0.0759210231757193,Barnstable,5,Southeast,44477
02669,3078,0.2084,0.48360000000000003,0.027300000000000005,0.05970000000000001,0.0652,NA,NA,NA,NA
02670,1759,0.3208,0.1813,0.1859,0.2325,0.1489,Dennis,5,Southeast,13871
02671,7009,0.5349775146240547,0.6933215579968611,0.2713863318590384,0.40479643315736913,0.5035922956199173,Harwich,5,Southeast,12142
02672,7799,0.4760755096807283,0.5706939479420439,0.3449818566482882,0.5869348249775611,0.48281187331709197,Barnstable,5,Southeast,44477
02673,17047,0.5895699653898047,0.5042362057840089,0.32825307092156975,0.3504709919633953,0.4365484777380184,Yarmouth,5,Southeast,23203
02675,11225,0.16223346993318485,0.6558965701559021,0.08198146102449888,0.09110678841870823,0.11476195991091313,Yarmouth,5,Southeast,23203
02702,4963,0.4681,0.2004,0.1141,0.1872,0.173,Freetown,5,Southeast,9394
02703,51377,0.5322648656013391,0.6006957471241996,0.3976765829067481,0.469535560659439,0.5106474278373591,Attleboro,5,Southeast,45237
02713,4218,0.1241,0.3865,0.1634,0.2846,0.15310000000000001,Gosnold,5,Southeast,75
02715,13515,0.37634401035886056,0.3857152127266001,0.1816683388827229,0.32933396226415096,0.26105538290788016,Dighton,5,Southeast,7967
02717,9251,0.4998972975894498,0.4197828126689006,0.1372295211328505,0.2078728786077181,0.27001420386985187,Freetown,5,Southeast,9394
02718,16038,0.4652975682753461,0.6227472128694351,0.2854761316872428,0.3754716423494201,0.43727609427609426,Taunton,5,Southeast,57464
02718,16038,0.4652975682753461,0.6227472128694351,0.2854761316872428,0.3754716423494201,0.43727609427609426,Taunton,5,Southeast,57464
02719,16026,0.6101067515287658,0.7047079745413702,0.2889839885186572,0.4151465368775739,0.518450742543367,Fairhaven,5,Southeast,16078
02720,34862,0.7958835867133268,0.7508221358499225,0.5913524238425794,0.5499739401067064,0.7507208708622569,Fall River,5,Southeast,89541
02721,40497,0.8815851618638418,0.8422518309998273,0.7159096698520878,0.46797381534434646,0.8139866459243895,Fall River,5,Southeast,89541
02723,24503,0.8613994980206504,0.8582656327796596,0.6806982491939763,0.39093273068603845,0.7843461698567523,Fall River,5,Southeast,89541
02724,22762,0.9055098102099991,0.8191813065635709,0.6993292153589316,0.4753849969246991,0.8186721773130656,Fall River,5,Southeast,89541
02725,6770,0.6957,0.8605,0.3459,0.2798,0.6177000000000001,Somerset,5,Southeast,18129
02726,18207,0.5971060361399463,0.7733752677541604,0.2146181962981271,0.133911100126325,0.39105078266600757,Somerset,5,Southeast,18129
02738,5100,0.2721,0.9384,0.2208,0.2709,0.394,Marion,5,Southeast,5188
02739,6294,0.1234,0.2503,0.0355,0.0412,0.0165,Mattapoisett,5,Southeast,6401
02740,62712,0.8010056209337926,0.8392787520729685,0.6791220787090191,0.5268183744737849,0.7844075503890802,New Bedford,5,Southeast,95363
02743,13856,0.6490189376443417,0.6724595987297922,0.45451990473441106,0.6054047416281756,0.662546470842956,Acushnet,5,Southeast,10625
02744,14366,0.8978652234442434,0.8320519768898789,0.806105485173326,0.38273181122093836,0.8066952944452178,New Bedford,5,Southeast,95363
02745,28704,0.7763610890468227,0.6935790726031215,0.5928428929765887,0.43581260103121516,0.6906625418060202,New Bedford,5,Southeast,95363
02746,29092,0.8769152825519042,0.7396894507080984,0.7366249037536092,0.4163375670287364,0.7614609686511756,New Bedford,5,Southeast,95363
02747,36970,0.6306577170678929,0.4962997105761428,0.39085357587232894,0.4651918041655396,0.5133160210981877,Dartmouth,5,Southeast,34188
02748,19331,0.573063255910196,0.7072873622678599,0.37797169313537843,0.2817543789767731,0.4790638352904661,Dartmouth,5,Southeast,34188
02760,29116,0.40357294614644873,0.4889214143426295,0.3392082566286578,0.5916313779365298,0.4751999381783212,North Attleborough,5,Southeast,29364
02762,9088,0.2248,0.264,0.0465,0.6605,0.2663,Plainville,4,Metro West,9293
02763,17335,0.4305555465820594,0.45144751081626766,0.3400668993366022,0.6082756792616094,0.49270179405826364,North Attleborough,5,Southeast,29364
02764,7571,0.3215,0.1553,0.2556,0.4527,0.2505,Dighton,5,Southeast,7967
02766,19634,0.39752086686360394,0.2870735000509321,0.19738518386472445,0.3834538555566874,0.27372089232963226,Norton,5,Southeast,19948
02767,31686,0.5491138546992362,0.626859275389762,0.3580498327336994,0.46668726251341286,0.5366996780912706,Raynham,5,Southeast,14470
02769,12082,0.17755782155272307,0.23555347624565473,0.32189507531865585,0.0629954808806489,0.07473383545770568,Rehoboth,5,Southeast,12385
02770,5527,0.4414,0.4679,0.175,0.2812,0.3109,Rochester,5,Southeast,5687
02771,15210,0.377611939513478,0.498969513477975,0.14859170282708745,0.28700971729125574,0.28076083497698884,Seekonk,5,Southeast,15770
02777,16462,0.4743998724334832,0.5663399343943628,0.19054880330458027,0.21568907787632122,0.32850643907180177,Swansea,5,Southeast,16834
02779,6679,0.11169999999999998,0.1471,0.0499,0.34359999999999996,0.0851,Berkley,5,Southeast,6851
02780,56963,0.7165101838035216,0.7499161350350227,0.525996023734705,0.5518736355177922,0.6963209662412443,Taunton,5,Southeast,57464
02790,23740,0.46789088458298234,0.5885552948609941,0.2162838289806234,0.27130094776748104,0.34655418281381634,Westport,5,Southeast,16034
02791,2677,0.34,0.7715,0.024600000000000004,0.0082,0.0844,Westport,5,Southeast,16034
02861,7704,0.7005,0.8516,0.40939999999999993,0.6036,0.7152,NA,NA,NA,NA
