zipcode,SVI_SES,SVI_SES_quartile
41519,0.8367,4
41522,0.8980338641562555,4
41524,0.9179,4
41526,0.6393,3
41527,0.7625,4
41528,0.9534365853658537,4
41531,0.8978,4
41534,0.8839,4
41535,0.8342418417523468,4
41537,0.9031604266095258,4
41538,0.8512,4
41539,0.7679734118331153,4
41540,0.9179,4
41543,0.8978,4
41544,0.9534365853658537,4
41547,0.9715,4
41548,0.9179,4
41553,0.9715,4
41554,0.8634657972573272,4
41555,0.8978,4
41557,0.7387970445192669,3
41558,0.9071,4
41559,0.8902579845591223,4
41560,0.9587,4
41562,0.8235,4
41563,0.8886318033500108,4
41564,0.8238006460387624,4
41566,0.9179,4
41567,0.8978,4
41568,0.9715,4
41571,0.8131,4
41572,0.9034842422835924,4
41601,0.8854513546056593,4
41602,0.8789495546882817,4
41603,0.9132540303272146,4
41604,0.9605904894327031,4
41605,0.9176,4
41606,0.9752223460979157,4
41607,0.9288671363689298,4
41612,0.9707,4
41615,0.9289285442435775,4
41616,0.9205315962126295,4
41619,0.9335090080708148,4
41621,0.9180922176308539,4
41622,0.926575775749674,4
41630,0.9700174915133107,4
41631,0.9409,4
41632,0.9688,4
41635,0.9289285442435775,4
41636,0.9752223460979157,4
41640,0.9398284280035037,4
41642,0.9176,4
41643,0.9700174915133107,4
41645,0.9057,4
41647,0.9805,4
41649,0.914002612109316,4
41650,0.9707,4
41653,0.8943491733527839,4
41655,0.9228761061007957,4
41659,0.9176,4
41660,0.9409,4
41663,0.9176,4
41666,0.9712694736842105,4
41667,0.9707,4
41669,0.9707,4
41701,0.8706392248933568,4
41712,0.8151999999999999,4
41713,0.8765999999999999,4
41714,0.8197954254007398,4
41719,0.9019375138034391,4
41721,0.9668090862157976,4
41722,0.8691481550969357,4
41723,0.8672310361818949,4
41725,0.9206000000000001,4
41727,0.8912968775904946,4
41729,0.8765999999999999,4
41731,0.9540717886572951,4
41735,0.9852,4
41739,0.8976301003344481,4
41740,0.9206000000000001,4
41745,0.9556,4
41746,0.9954,4
41749,0.8595858426113361,4
41751,0.8393243418213205,4
41754,0.9556,4
41759,0.9339919173613629,4
41760,0.9954,4
41762,0.7891,4
41763,0.9852,4
41764,0.9852,4
41766,0.7891,4
41772,0.9052547192353645,4
41773,0.9339919173613629,4
41774,0.7068,3
41775,0.8509191062770279,4
41776,0.8873488254392667,4
41777,0.9852,4
41804,0.9427000000000001,4
41810,0.9011,4
41812,0.9502,4
41815,0.9013476891013853,4
41817,0.9289663087248322,4
41819,0.9427000000000001,4
41821,0.9427000000000001,4
41822,0.9062613827674264,4
41824,0.9256358462811438,4
41825,0.9123953051643192,4
41826,0.9427000000000001,4
41828,0.9748,4
41831,0.9289663087248322,4
41832,0.9427000000000001,4
41833,0.9427000000000001,4
41834,0.908,4
41835,0.9011,4
41836,0.9012358155575425,4
41837,0.9012584751745235,4
41838,0.9011,4
41839,0.9783000000000001,4
41840,0.9011,4
41843,0.908,4
41844,0.9231710050496823,4
41845,0.9427000000000001,4
41847,0.908,4
41848,0.9427000000000001,4
41849,0.9011,4
41855,0.9082601682516458,4
41858,0.914928583681784,4
41859,0.9748,4
41861,0.9767505060728745,4
41862,0.9748,4
42001,0.34270997721057433,2
42003,0.4839519838518941,2
42020,0.6803877913868036,3
42021,0.7553927046953822,4
42022,0.5756,3
42023,0.6740486263168768,3
42024,0.5588482071016267,3
42025,0.4939525928641251,2
42027,0.5276368446236926,3
42028,0.8054,4
42029,0.6705558204768584,3
42031,0.7098,3
42032,0.7098,3
42035,0.5149003841607565,3
42036,0.5249082471776589,3
42037,0.7461,3
42038,0.5670508031405316,3
42039,0.602134081738904,3
42040,0.474358013780707,2
42041,0.6731517281184219,3
42044,0.5232173952057428,3
42045,0.4905999999999999,2
42047,0.8054,4
42048,0.4529851163083906,2
42049,0.5288437177658291,3
42050,0.8473001932367149,4
42051,0.5189787028257159,3
42053,0.4772813896228681,2
42054,0.5231657225569204,3
42055,0.5287,3
42056,0.6374745241038319,3
42058,0.4905999999999999,2
42060,0.8269,4
42061,0.5539,3
42064,0.5951354438182458,3
42066,0.6634364215605892,3
42069,0.5123695149837526,3
42071,0.6203418569654118,3
42076,0.7276,3
42078,0.7845831361583137,4
42079,0.4586,2
42081,0.5931317499730108,3
42082,0.521092600776751,3
42083,0.4905999999999999,2
42084,0.46210000000000007,2
42085,0.6899582048523963,3
42086,0.2951576548836064,2
42087,0.6374745241038319,3
42088,0.6827314050624961,3
42101,0.5736676583031394,3
42102,0.706,3
42103,0.37184981628215064,2
42104,0.334860597687033,2
42120,0.8912010712160287,4
42122,0.3626962575160689,2
42123,0.5553,3
42124,0.606,3
42127,0.8010422342971731,4
42129,0.7963015523932728,4
42130,0.7849,4
42133,0.6649147418478261,3
42134,0.6196148359069835,3
42140,0.6709106906770003,3
42141,0.7346952309199126,3
42151,0.9161,4
42153,0.8960000000000001,4
42154,0.7775872954371655,4
42156,0.5553,3
42157,0.5827,3
42159,0.41339999999999993,2
42160,0.8027854216867469,4
42163,0.7221000000000001,3
42164,0.7178502115995,3
42166,0.6795636861531136,3
42167,0.7810376928828767,4
42170,0.4269978415270225,2
42171,0.6735923999377045,3
42202,0.5736213939980639,3
42204,0.7526456777014365,4
42206,0.6012581520511856,3
42207,0.8167369565217392,4
42210,0.7821837582354626,4
42211,0.625781411912576,3
42214,0.765713810741688,4
42215,0.4005705870841487,2
42217,0.44001277411303263,2
42220,0.7387833846153846,3
42223,0.6715877931871925,3
42232,0.5524267358078604,3
42234,0.7713580964413561,4
42236,0.7166685532084496,3
42240,0.6397861269172459,3
42254,0.6346,3
42256,0.6847612255264129,3
42259,0.8229,4
42261,0.7220175912122401,3
42262,0.6559437841026398,3
42265,0.6657688227030065,3
42266,0.6132533501177617,3
42273,0.431,2
42274,0.4330953374646937,2
42275,0.8842465993711732,4
42276,0.677953637006965,3
42280,0.6303,3
42285,0.8703,4
42286,0.7239052902487847,3
42301,0.5405008699024825,3
42303,0.5090170442917702,3
42320,0.7984585649938578,4
42321,0.9133000000000001,4
42322,0.6968000000000001,3
42323,0.9133000000000001,4
42324,0.779064498404821,4
42325,0.809,4
42326,0.9133000000000001,4
42327,0.5992155482077103,3
42328,0.7947827232796486,4
42330,0.8097724070830901,4
42332,0.9295,4
42333,0.7274483384146341,3
42337,0.8025355871353776,4
42338,0.785,4
42339,0.4827804511278195,2
42343,0.7533847044590392,4
42344,0.824,4
42345,0.7338781747699781,3
42347,0.7765099662693951,4
42348,0.5451849639680582,3
42349,0.7770709298271826,4
42350,0.5984,3
42351,0.5622105263157894,3
42352,0.7432994787031151,3
42354,0.828,4
42355,0.4916,2
42356,0.4903,2
42361,0.7766633558091285,4
42366,0.38984309552826474,2
42367,0.824,4
42368,0.7533847044590392,4
42369,0.8260163568773234,4
42370,0.885,4
42371,0.6529553055640013,3
42372,0.7196314463587665,3
42374,0.7929,4
42376,0.5401891100434684,3
42378,0.5287707379310345,3
42404,0.7316929734552755,3
42406,0.642828281569814,3
42408,0.6452421149798768,3
42409,0.7177757917089834,3
42410,0.7506000000000002,4
42411,0.5458961253628769,3
42413,0.5650458254407693,3
42420,0.5843420248390663,3
42431,0.5824021944156638,3
42436,0.5650458254407693,3
42437,0.719855985613975,3
42440,0.7506000000000002,4
42441,0.5099247314161693,3
42442,0.7149883196329574,3
42445,0.523735582512004,3
42450,0.6270045648661128,3
42451,0.41879787852596845,2
42452,0.5887020694798335,3
42453,0.748550557284868,3
42455,0.6422,3
42456,0.6230636081648989,3
42458,0.41879787852596845,2
42459,0.6528689925008151,3
42461,0.8013517917058113,4
42462,0.7051293312632971,3
42463,0.734,3
42464,0.6726950721592984,3
42501,0.7869672510150464,4
42503,0.7644425270509118,4
42516,0.8704473849372385,4
42518,0.7466583097706566,3
42519,0.8905,4
42528,0.8516673520028358,4
42533,0.911,4
42539,0.8459374747533037,4
42541,0.7865,4
42544,0.7771127943171842,4
42553,0.7429152001577598,3
42565,0.9823999999999999,4
42566,0.7865,4
42567,0.7647017115633455,4
42602,0.8081589352517985,4
42603,0.864,4
42629,0.8590804819939521,4
42631,0.988,4
42633,0.822588065331841,4
42634,0.8824,4
42635,0.9706,4
42638,0.988,4
42642,0.8595825769745649,4
42647,0.9794856742697079,4
42649,0.9789013042548641,4
42653,0.9636145993282149,4
42701,0.48019340726894066,2
42712,0.5568422512234911,3
42713,0.8123127621830325,4
42715,0.8277,4
42716,0.6851628092447917,3
42717,0.791100974972359,4
42718,0.7169961304276277,3
42721,0.7159505401407504,3
42722,0.7103000000000002,3
42724,0.46080242436800667,2
42726,0.777798081626414,4
42728,0.812785260316236,4
42729,0.8265638808373591,4
42731,0.8796206186726659,4
42732,0.5055198793586964,3
42733,0.821890138721351,4
42740,0.5055198793586964,3
42741,0.9423999999999999,4
42743,0.682378843038951,3
42746,0.7411036307961505,3
42748,0.6982524018084205,3
42749,0.7022053837581834,3
42753,0.6818,3
42754,0.7545763723681698,4
42757,0.6408081443940606,3
42758,0.727,3
42762,0.6753369374313941,3
42764,0.633294210297632,3
42765,0.8058254737746282,4
42776,0.574367589345669,3
42782,0.5690795304777595,3
42784,0.6324734306971619,3
42788,0.4922,2
43001,0.36187600772844375,2
43002,0.07337499007542675,1
43003,0.4521047547251091,2
43004,0.21085370088246286,1
43005,0.5724,3
43006,0.7510739205526771,4
43008,0.6967,3
43009,0.34403531420765027,2
43010,0.3829,2
43011,0.21640466152734278,1
43013,0.1373,1
43014,0.49109555730292903,2
43015,0.14674102207925135,1
43016,0.0730923085489956,1
43017,0.1419213576798502,1
43019,0.4237992306001319,2
43021,0.07807011733254121,1
43022,0.5901018925786383,3
43023,0.349268495397952,2
43025,0.3215239944312751,2
43026,0.1445703197645905,1
43028,0.5140806285492575,3
43029,0.2273160019792182,1
43030,0.1848,1
43031,0.34897586008256787,2
43032,0.2114317363195567,1
43033,0.0891,1
43035,0.045344884990602345,1
43036,0.4044,2
43037,0.5724,3
43040,0.21564176389605919,1
43044,0.37871037829541354,2
43045,0.18786034563916346,1
43046,0.2282972800097469,1
43050,0.4926445786150021,2
43054,0.05460485657188059,1
43055,0.48485516416476016,2
43056,0.4625270897870576,2
43060,0.18337458741446397,1
43061,0.028796341983950823,1
43062,0.2446003242501715,1
43064,0.14222179647195873,1
43065,0.05210757616754154,1
43066,0.1313827101838463,1
43067,0.32051832017320425,2
43068,0.3596255190148648,2
43070,0.5115,3
43071,0.6267888074406873,3
43072,0.46816069806014277,2
43074,0.12202995669166578,1
43076,0.4423721576541529,2
43077,0.1586,1
43078,0.5033353763411503,3
43080,0.4830838456482233,2
43081,0.21903589743589744,1
43082,0.0428877054841829,1
43084,0.20917690267105746,1
43085,0.161237477816911,1
43101,0.5267,3
43102,0.4473054990091876,2
43103,0.33873935127566895,2
43105,0.2772493132462004,2
43106,0.4928,2
43107,0.6050507932526493,3
43109,0.575,3
43110,0.309076415038659,2
43111,0.6678,3
43112,0.10902934600538927,1
43113,0.41362789456530585,2
43115,0.5749400106340555,3
43116,0.2833,2
43117,0.6189,3
43119,0.47156013964151733,2
43123,0.4176290126873768,2
43125,0.40948827370653573,2
43126,0.5339,3
43127,0.6919522824950634,3
43128,0.5425055837563452,3
43130,0.48461244705312834,2
43135,0.5707590279751512,3
43136,0.0743,1
43137,0.29583240629095675,2
43138,0.6570366188919622,3
43140,0.46863197480154084,2
43142,0.6016,3
43143,0.45978842517429097,2
43144,0.6678,3
43145,0.5932255111643425,3
43146,0.2555746244399543,2
43147,0.22073513309665926,1
43148,0.4410980148990225,2
43149,0.5438001055310696,3
43150,0.4607466844776916,2
43151,0.43,2
43152,0.6881509830406723,3
43153,0.5298752039327966,3
43154,0.29599648111633553,2
43155,0.4845638225255972,2
43156,0.3202,2
43157,0.3698,2
43158,0.5008,3
43160,0.6599069117995421,3
43162,0.45361137717417205,2
43164,0.48028598416696655,2
43201,0.658467868639074,3
43202,0.48614530622960656,2
43203,0.7277103087753538,3
43204,0.6781604341291851,3
43205,0.8312459145367412,4
43206,0.6609926727877387,3
43207,0.7066331849866808,3
43209,0.42781260304240676,2
43210,0.7947122276879832,4
43211,0.9280967866946555,4
43212,0.17346216708941026,1
43213,0.5389117928648799,3
43214,0.2005548325768198,1
43215,0.2724360264870728,2
43217,0.7866,4
43219,0.7516926628503751,4
43220,0.22296706518764867,1
43221,0.10007881084179789,1
43222,0.6601457286432161,3
43223,0.7559519057661643,4
43224,0.8326724908034656,4
43227,0.7665421987700252,4
43228,0.5231534052684821,3
43229,0.5801358858651441,3
43230,0.21293320937457172,1
43231,0.6668480720354367,3
43232,0.591779994516106,3
43235,0.18008952919364155,1
43240,0.0664683661645423,1
43302,0.5374280954994511,3
43310,0.494662362745098,2
43311,0.446383221599061,2
43314,0.3057315106117353,2
43315,0.37115446160684523,2
43316,0.3422344354363875,2
43317,0.38470000000000004,2
43318,0.47072296233839234,2
43319,0.0880186013986014,1
43320,0.5241185144381305,3
43321,0.6914,3
43322,0.5229,3
43323,0.35420673835125444,2
43324,0.45926322547127807,2
43326,0.6241396743241628,3
43330,0.3055,2
43331,0.5678491576612713,3
43332,0.4785442752835172,2
43333,0.5796697267128561,3
43334,0.3804505437704173,2
43336,0.058100000000000006,1
43337,0.441444118351701,2
43338,0.4970543939911232,2
43340,0.5127828640830298,3
43341,0.4924182818739651,2
43342,0.3205832938436208,2
43343,0.5656884692154153,3
43344,0.3348044660962461,2
43345,0.5535045389603254,3
43347,0.5535045389603254,3
43348,0.5796697267128561,3
43351,0.4014804815516665,2
43356,0.41080811009419466,2
43357,0.21871029390261734,1
43358,0.2951761377108983,2
43359,0.3055,2
43360,0.058100000000000006,1
43402,0.42606483032990006,2
43403,0.8485000000000001,4
43406,0.41519731260544707,2
43407,0.2562,2
43408,0.1757,1
43410,0.4479838993882954,2
43412,0.29497312192366654,2
43413,0.41963775079197463,2
43416,0.39278338916806255,2
43420,0.5512792192275631,3
43430,0.35276574683630657,2
43431,0.4959284001400315,2
43432,0.2531,2
43433,0.44250000000000006,2
43434,0.435,2
43435,0.41502566639921545,2
43437,0.429950559891415,2
43438,0.0511,1
43439,0.44250000000000006,2
43440,0.27176780660377364,2
43442,0.4639798137903117,2
43443,0.356438014527845,2
43445,0.33714916690688956,2
43446,0.2126,1
43447,0.33966291152520356,2
43449,0.4299909716294251,2
43450,0.4322799686465772,2
43451,0.4112777465974463,2
43452,0.4550754662630602,2
43456,0.2126,1
43457,0.40277504539740183,2
43458,0.2531,2
43460,0.2954607928866182,2
43462,0.46911921163413695,2
43463,0.4596,2
43464,0.4267253641523627,2
43465,0.3770862688199176,2
43466,0.42640750486214385,2
43467,0.6545,3
43468,0.1757,1
43469,0.3834488735663572,2
43501,0.5362,3
43502,0.3858675329976867,2
43504,0.1019,1
43505,0.4275,2
43506,0.44462736133754216,2
43511,0.4965320330858162,2
43512,0.3819024890442661,2
43515,0.3954931945458972,2
43516,0.3593214761879367,2
43517,0.40329744669292406,2
43518,0.4318907756813417,2
43519,0.1988,1
43521,0.4802746705398895,2
43522,0.28682213201320134,2
43523,0.4787,2
43524,0.5008359310780904,3
43525,0.0422,1
43526,0.3742149519090644,2
43527,0.32128457695910084,2
43528,0.3405705036312716,2
43529,0.4337,2
43531,0.5362,3
43532,0.22297703533386512,1
43533,0.38374609934787857,2
43534,0.3107832077640148,2
43535,0.4787,2
43536,0.3308334122955443,2
43537,0.2153245416496065,1
43540,0.32296242439516126,2
43541,0.5931,3
43542,0.16191554844563297,1
43543,0.5414262315550511,3
43545,0.3282832449253837,2
43547,0.1931,1
43548,0.30605295215473366,2
43549,0.3382,2
43551,0.20729721724822148,1
43553,0.45104193548387095,2
43554,0.4853310817941952,2
43555,0.0806,1
43556,0.3308334122955443,2
43557,0.3761826753501239,2
43558,0.252269745286517,2
43560,0.20411010716025327,1
43565,0.2058,1
43566,0.06613617245005257,1
43567,0.35668372192763564,2
43569,0.3874584283771058,2
43570,0.4611641209060944,2
43571,0.10818656376002932,1
43604,0.9001848287819679,4
43605,0.7754704385489983,4
43606,0.576453575378195,3
43607,0.8421762266074007,4
43608,0.9624278548021177,4
43609,0.8480598034990952,4
43610,0.9247291911764706,4
43611,0.642240124069479,3
43612,0.691857853838207,3
43613,0.5274055794782047,3
43614,0.4754457762134124,2
43615,0.4926410076447033,2
43616,0.47278250776665515,2
43617,0.1458726764270439,1
43619,0.3492346443921823,2
43620,0.8400777225321368,4
43623,0.38579627622691903,2
43701,0.6074671778428365,3
43711,0.5839925542916234,3
43713,0.5508348132985106,3
43716,0.6428271986353298,3
43717,0.6579,3
43718,0.5395877868564057,3
43719,0.5340803619798079,3
43720,0.573291607330454,3
43721,0.1848,1
43722,0.5822,3
43723,0.6535497524129249,3
43724,0.6261074945017763,3
43725,0.6935147733943877,3
43727,0.4321470140712314,2
43728,0.6588666636714888,3
43730,0.789624822045963,4
43731,0.76358277582846,4
43732,0.5786809317730183,3
43733,0.8074,4
43734,0.4406,2
43735,0.5765597774844428,3
43736,0.7302,3
43738,0.4909,2
43739,0.40007515615460476,2
43740,0.5070908699966921,3
43746,0.5070908699966921,3
43747,0.6124235943185821,3
43748,0.6759214125739882,3
43749,0.6467450488811645,3
43750,0.5822,3
43754,0.6546730051570557,3
43755,0.5985030157970321,3
43756,0.6281892656899981,3
43758,0.6744613477041711,3
43759,0.4452999999999999,2
43760,0.4428591987781954,2
43761,0.7205,3
43762,0.5588293227603943,3
43764,0.7599259009009008,4
43766,0.7674789973721446,4
43767,0.5478009792626729,3
43768,0.4338,2
43771,0.6522106325706596,3
43772,0.6426030049869997,3
43773,0.6720264457593689,3
43777,0.6029881412564451,3
43778,0.59380568084847,3
43779,0.5839925542916234,3
43780,0.5803124983073797,3
43782,0.8373999999999999,4
43783,0.5174026122448979,3
43786,0.522,3
43787,0.5450770079976449,3
43788,0.598757345348728,3
43793,0.6455397515968773,3
43802,0.49629999999999996,2
43804,0.5819730138401157,3
43805,0.7585,4
43811,0.5948,3
43812,0.6232953735500094,3
43821,0.5694336509223595,3
43822,0.5621231865151567,3
43824,0.5495736440926415,3
43830,0.5031664700570073,3
43832,0.6246212054708625,3
43836,0.5948,3
43837,0.6161977354510486,3
43840,0.46766424799324036,2
43842,0.6099,3
43843,0.6804740343213728,3
43844,0.6625545668971126,3
43845,0.5498644712505026,3
43901,0.3725332259796028,2
43902,0.5569,3
43903,0.6139192592592593,3
43905,0.2045,1
43906,0.5578948505693522,3
43907,0.5801168938375888,3
43908,0.5456825628916538,3
43910,0.5498072348554878,3
43912,0.4763343364072695,2
43913,0.5305,3
43914,0.6884,3
43915,0.6536232270008544,3
43917,0.40404444047831517,2
43920,0.639324347289192,3
43925,0.4617,2
43926,0.7101,3
43927,0.3333,2
43928,0.5491713551151579,3
43930,0.6615046947809878,3
43931,0.6171,3
43932,0.6709718652601294,3
43933,0.5223702317099335,3
43934,0.5996999999999999,3
43935,0.5597987354820975,3
43938,0.4765697146045918,2
43939,0.3734,2
43940,0.4266,2
43942,0.5816016892296634,3
43943,0.5464930348445111,3
43944,0.5115068334462998,3
43945,0.6874752578600721,3
43946,0.5712839310031774,3
43947,0.42203734971023266,2
43948,0.5755,3
43950,0.419920390081645,2
43951,0.4452999999999999,2
43952,0.6589270927006601,3
43953,0.5708268413364119,3
43961,0.6965981278366111,3
43962,0.7676,4
43963,0.6856,3
43964,0.6847370545454545,3
43967,0.4484,2
43968,0.6911779289526643,3
43970,0.6266,3
43971,0.7128650622605364,3
43972,0.6043,3
43973,0.6254976754105352,3
43974,0.3416,2
43976,0.7484,3
43977,0.42363668706962504,2
43983,0.5509320156953931,3
43985,0.3333,2
43986,0.7063089856415007,3
43988,0.6756520825069416,3
44001,0.410706332051933,2
44003,0.7003599206349206,3
44004,0.7053010174299104,3
44010,0.6393549984917043,3
44011,0.10483193627666113,1
44012,0.0794919291752534,1
44017,0.3392117447246526,2
44021,0.305408812188822,2
44022,0.017320311515575778,1
44023,0.06118038855488755,1
44024,0.22921476441994867,1
44026,0.16358087909163488,1
44028,0.38022515870825285,2
44030,0.6739795988731446,3
44032,0.7213793549835378,3
44035,0.5109277912045977,3
44039,0.25901484089221377,2
44040,0.029406041185122928,1
44041,0.6540859671263236,3
44044,0.3600302002525708,2
44045,0.8126965613060091,4
44046,0.5894593763204597,3
44047,0.6512098676363637,3
44048,0.6342128134296643,3
44049,0.4339,2
44050,0.2709526755962104,2
44052,0.8536218479611982,4
44053,0.5170581568671204,3
44054,0.27131329918169117,2
44055,0.8693393024585477,4
44056,0.05850764044943821,1
44057,0.41158645182687525,2
44060,0.1893769597206634,1
44062,0.6330512459499265,3
44064,0.6096995510662178,3
44065,0.24810000000000001,1
44067,0.1484837762188209,1
44070,0.29968308977526764,2
44072,0.12897209394904458,1
44074,0.408027087010525,2
44076,0.5222837631230252,3
44077,0.37685332558139534,2
44080,0.5369,3
44081,0.3169939052924791,2
44082,0.7437197847035333,3
44084,0.6105683027738599,3
44085,0.6455300365838273,3
44086,0.40571560449859423,2
44087,0.14559419538820065,1
44089,0.31466938560181806,2
44090,0.40146042916806685,2
44092,0.35731940767223885,2
44093,0.7011000000000001,3
44094,0.24930171034229776,1
44095,0.43067947829851716,2
44099,0.6642637580605665,3
44101,0.9968,4
44102,0.8337828444502516,4
44103,0.9508974717081109,4
44104,0.9623049208235633,4
44105,0.9267496047006462,4
44106,0.7088282153437533,3
44107,0.37552327517012746,2
44108,0.916129248768473,4
44109,0.8086402744148509,4
44110,0.8867104451984792,4
44111,0.7933061875387692,4
44112,0.7959703887465243,4
44113,0.7048581616637237,3
44114,0.7339517314136775,3
44115,0.8892419421725606,4
44116,0.13878102056105887,1
44117,0.7589640455250904,4
44118,0.3372707674864817,2
44119,0.7088587923296612,3
44120,0.7211041972137142,3
44121,0.47524820725202005,2
44122,0.27611264639793004,2
44123,0.67130279173646,3
44124,0.24148056120659417,1
44125,0.6900056381969749,3
44126,0.30790722560975614,2
44127,0.9842637223378098,4
44128,0.8351922407031234,4
44129,0.4681385542878464,2
44130,0.447936117509193,2
44131,0.1603266134397871,1
44132,0.7087362933634992,3
44133,0.17890873036618113,1
44134,0.4836871108694386,2
44135,0.7376104881631868,3
44136,0.14456317435822577,1
44137,0.6974959548959005,3
44138,0.16129643733671126,1
44139,0.15494474947807932,1
44140,0.04312192839971412,1
44141,0.12465500875935659,1
44142,0.5749752248924428,3
44143,0.35065819248359514,2
44144,0.7052230880180116,3
44145,0.12722032552968063,1
44146,0.5295790779699108,3
44147,0.11359529328371433,1
44149,0.1044803907850682,1
44201,0.40955993704547916,2
44202,0.13323805168482394,1
44203,0.41033026627301333,2
44212,0.22731830145918658,1
44214,0.35856742485280446,2
44215,0.21111305621268447,1
44216,0.23122922559865566,1
44217,0.27527492578379553,2
44221,0.33759974835785,2
44223,0.25447149365440935,2
44224,0.1829863891517901,1
44230,0.32045452171074107,2
44231,0.4951659749771132,2
44233,0.0934,1
44234,0.36775942098528475,2
44235,0.5818666016848848,3
44236,0.12617417258925942,1
44240,0.4632120822697105,2
44241,0.40308858041329737,2
44243,0.7926,4
44250,0.7117000000000001,3
44251,0.1044,1
44253,0.2512677827860056,2
44254,0.32917409935532804,2
44255,0.4616762308629088,2
44256,0.2098739761553146,1
44260,0.3296309382609942,2
44262,0.28592707885854557,2
44264,0.18194951032092813,1
44265,0.291,2
44266,0.4990055926971633,2
44270,0.36453351752217533,2
44272,0.3878066049835104,2
44273,0.16642137927534761,1
44274,0.0278,1
44275,0.3058560399636694,2
44276,0.5794690677338076,3
44278,0.41798949068542857,2
44280,0.3429397394760787,2
44281,0.1764240203755012,1
44285,0.4794,2
44286,0.07923609515520744,1
44287,0.5260417781436509,3
44288,0.6823742822235797,3
44301,0.7360498287442729,3
44302,0.5871497418652015,3
44303,0.4396399188761377,2
44304,0.8158104981825957,4
44305,0.7033488655405099,3
44306,0.7423116943083302,3
44307,0.9044972036680629,4
44308,0.829306363300037,4
44310,0.7871968123620309,4
44311,0.9025307540056551,4
44312,0.42530587602915726,2
44313,0.3188789815052659,2
44314,0.739064467588436,3
44319,0.3692306856091107,2
44320,0.5280527840574012,3
44321,0.11789877740303543,1
44333,0.10481360648797984,1
44401,0.4128713880501419,2
44402,0.43429673936869795,2
44403,0.5878208970933528,3
44404,0.3870854869268662,2
44405,0.837578595367543,4
44406,0.24515197144548012,1
44408,0.42972352022711147,2
44410,0.3290386575942798,2
44411,0.4553091359773371,2
44412,0.4906672411700449,2
44413,0.5834038531073447,3
44417,0.3641002205071665,2
44418,0.3820818166149603,2
44420,0.4989057360995851,2
44423,0.5428937481741162,3
44425,0.4767861884798713,2
44427,0.5729372430741734,3
44428,0.4698267614393603,2
44429,0.4936095208939232,2
44430,0.8281277663512957,4
44431,0.5970861326763052,3
44432,0.5738642012858556,3
44436,0.4279938345430551,2
44437,0.37271506572295254,2
44438,0.42591628224375594,2
44439,0.7216000000000001,3
44440,0.534831724281117,3
44441,0.526190199143221,3
44442,0.2527,2
44443,0.3235325636328577,2
44444,0.4839807131862493,2
44445,0.5132920811867118,3
44446,0.5687503949377172,3
44449,0.5738826141251561,3
44450,0.46842560517400683,2
44451,0.4055966511061498,2
44452,0.2851079971039295,2
44454,0.3248814554857776,2
44455,0.47461032222397725,2
44460,0.4638080806770648,2
44470,0.5115155646947168,3
44471,0.5351757628414542,3
44473,0.4976502746458514,2
44481,0.5936162201722436,3
44483,0.5700799524546902,3
44484,0.4697539421563839,2
44485,0.8012785649409626,4
44490,0.44696660957571044,2
44491,0.4940380785880787,2
44493,0.3755,2
44502,0.9251173359666446,4
44503,0.9690314065801389,4
44504,0.6903931657878517,3
44505,0.7511090579883928,4
44506,0.9595051464638291,4
44507,0.8675870431011594,4
44509,0.7569664765409385,4
44510,0.9689543822597676,4
44511,0.5590782304342518,3
44512,0.366347605559423,2
44514,0.29219948285731207,2
44515,0.4581567054121753,2
44601,0.49972101124954643,2
44606,0.6502177367621407,3
44607,0.6706,3
44608,0.48380091277194426,2
44609,0.5015510594393275,3
44610,0.6050150518842163,3
44611,0.5761154211956522,3
44612,0.28282739436619714,2
44613,0.5588,3
44614,0.22353851818010803,1
44615,0.4982587243454928,2
44618,0.495305285139734,2
44620,0.3554,2
44621,0.7038187384963897,3
44622,0.41646584789252145,2
44624,0.530766992817737,3
44625,0.5500842514082419,3
44626,0.4247294610869731,2
44627,0.553620387229132,3
44628,0.6679768115007735,3
44629,0.3919695696947408,2
44632,0.22050071733932325,1
44633,0.5444487128273413,3
44634,0.35025979972375687,2
44637,0.6675035979636764,3
44638,0.4540645530768078,2
44640,0.535,3
44641,0.4307310232742792,2
44643,0.4301294924790447,2
44644,0.42253677278973883,2
44645,0.37500423323404636,2
44646,0.35315301975909,2
44647,0.3878568650155463,2
44651,0.6366259708737864,3
44652,0.1764,1
44653,0.7954000000000001,4
44654,0.5771972711069226,3
44656,0.3412155414207985,2
44657,0.4351906443690796,2
44659,0.6326,3
44661,0.5193,3
44662,0.49673601663893513,2
44663,0.5477447404063205,3
44666,0.2794179401118789,2
44667,0.4859955336584044,2
44669,0.423635296,2
44670,0.3934,2
44671,0.38789999999999997,2
44672,0.6705574976787373,3
44675,0.5337672161446626,3
44676,0.48963121697422973,2
44677,0.3969050925662204,2
44678,0.38789999999999997,2
44680,0.38877156609696545,2
44681,0.5014852712199638,3
44682,0.2727,2
44683,0.5793768579954363,3
44685,0.2289009485020273,1
44687,0.4925,2
44688,0.43835468450130854,2
44689,0.527071891285176,3
44690,0.4925,2
44691,0.4648624982305145,2
44693,0.623,3
44695,0.7075396432111001,3
44697,0.2444,1
44699,0.7089082885369752,3
44702,0.953341592605759,4
44703,0.8387066313499196,4
44704,0.8191770861647185,4
44705,0.641152097750865,3
44706,0.6047953703455485,3
44707,0.6991047492203741,3
