Town,date,population,cum.covid.cases,cum.fullvax.indiv,SVI_SES,age65up.pct,SVI_overall,blacklatinx.pct,VIRratio,vaccine_prev,cumulative_incidence
Worthington,2021-04-15,1046.72880347647,34,353,0.379,0.29741344067738434,0.34389999999999993,0.011705685618729096,10.382352941176471,33.72411257124017,3.248214808561376
Wrentham,2021-04-15,11271.338775648497,1027,3579,0.21434446906425772,0.1853047401608021,0.12556698483040737,0.05386057610363047,3.4849074975657253,31.753104677612548,9.111606176001143
Yarmouth,2021-04-15,24061.69697352813,1488,8655,0.4275704181560006,0.32673589594772096,0.31080061939969644,0.043716075156576203,5.816532258064516,35.97003157974244,6.184102483033709
Allston Brighton,2021-04-15,66865,4953,16628,0.6252743082642613,0.1166,0.5659213148057858,0.1605166328752722,3.3571572784171213,24.868017647498693,7.407462798175428
Back Bay Downtown,2021-04-15,50017,3349,15987,0.419596526555544,0.1166,0.5099104373419312,0.11919638048044813,4.773663780232906,31.963132534938122,6.695723454025631
Charlestown,2021-04-15,16439,1343,5219,0.3425045122076852,0.1166,0.3991709333470691,0.1694653342948388,3.886075949367089,31.74767321613237,8.169596690796277
Dorchester Codman,2021-04-15,71262,9486,17912,0.7983632364657691,0.1166,0.8058765618586984,0.635175568743818,1.888256377819945,25.135415789621398,13.3114422834049
Dorchester Uphams,2021-04-15,59273,8296,12945,0.883164267981398,0.1166,0.8731214436402206,0.7162904304805763,1.5603905496624881,21.839623437315474,13.996254618460345
East Boston,2021-04-15,40508,7431,9047,0.7919291857566007,0.1166,0.8521982419502632,0.5906620921857353,1.2174673664378952,22.333859978275896,18.344524538362794
Fenway,2021-04-15,54566,3177,10624,0.7114683320445147,0.1166,0.6803044497865044,0.1957717397262777,3.3440352533836957,19.469999633471392,5.8223069310559685
Hyde Park,2021-04-15,28488,4261,8939,0.743107725698349,0.1166,0.8228198709009942,0.6973088273967799,2.097864351091293,31.378124122437516,14.957174950856501
Jamaica Plain,2021-04-15,35401,2845,12534,0.5504186791926332,0.1166,0.5978199962794158,0.33157490650617927,4.4056239015817225,35.4057794977543,8.036496144176718
Mattapan,2021-04-15,25562,2715,5340,0.8640867274223659,0.1166,0.9052692293795291,0.9207529316346187,1.9668508287292816,20.890384163993428,10.621234645176434
Roslindale,2021-04-15,29826,3352,8997,0.6329391452063607,0.1166,0.6889500552841606,0.4805898552012081,2.6840692124105012,30.16495674914504,11.238516730369476
Roxbury,2021-04-15,40527,5209,10818,0.902085109932747,0.1166,0.8832675530263838,0.6740556959677232,2.0767901708581302,26.693315567399512,12.853159621980408
South Boston,2021-04-15,33889,4627,10280,0.3778088826634324,0.1166,0.3755004697562392,0.157779218835736,2.2217419494272748,30.334326772699107,13.653397857711942
South End,2021-04-15,33881,3325,11351,0.6987660846217608,0.1166,0.7463735827296644,0.30274639221389416,3.4138345864661654,33.50255305333373,9.813759924441428
West Roxbury,2021-04-15,25861,2259,9649,0.4171507414571245,0.1166,0.5327960371189094,0.14185417909923825,4.271359008410801,37.311008855032675,8.735161053323537
